dev-clean/7850/286674/7850_286674_000006_000005,4.59000,0.45000,query/quickly/7850_286674_000006_000005
dev-clean/2086/149220/2086_149220_000036_000002,10.00000,0.28000,query/showed/2086_149220_000036_000002
dev-clean/6241/61946/6241_61946_000014_000000,7.29000,0.31000,query/showed/6241_61946_000014_000000
dev-clean/3853/163249/3853_163249_000067_000001,1.03000,0.33000,query/showed/3853_163249_000067_000001
dev-clean/3853/163249/3853_163249_000068_000000,6.93000,0.27000,query/showed/3853_163249_000068_000000
dev-clean/6319/64726/6319_64726_000011_000001,2.12000,0.33000,query/showed/6319_64726_000011_000001
dev-clean/5895/34615/5895_34615_000017_000001,0.21000,0.29000,query/showed/5895_34615_000017_000001
dev-clean/251/136532/251_136532_000007_000000,2.13000,0.32000,query/showed/251_136532_000007_000000
dev-clean/2412/153954/2412_153954_000002_000007,3.23000,0.25000,query/showed/2412_153954_000002_000007
dev-clean/2412/153954/2412_153954_000002_000004,0.51000,0.24000,query/showed/2412_153954_000002_000004
dev-clean/6313/66125/6313_66125_000087_000000,3.99000,0.34000,query/showed/6313_66125_000087_000000
dev-clean/6313/76958/6313_76958_000090_000000,0.58000,0.33000,query/showed/6313_76958_000090_000000
dev-clean/2086/149220/2086_149220_000017_000002,2.14000,0.56000,query/suppose/2086_149220_000017_000002
dev-clean/2086/149220/2086_149220_000012_000003,9.24000,0.56000,query/suppose/2086_149220_000012_000003
dev-clean/1462/170145/1462_170145_000029_000001,0.14000,0.50000,query/suppose/1462_170145_000029_000001
dev-clean/2277/149897/2277_149897_000041_000000,3.00000,0.40000,query/suppose/2277_149897_000041_000000
dev-clean/1993/147965/1993_147965_000003_000004,0.15000,0.65000,query/suppose/1993_147965_000003_000004
dev-clean/5694/64025/5694_64025_000022_000005,2.15000,0.33000,query/suppose/5694_64025_000022_000005
dev-clean/2428/83705/2428_83705_000034_000000,2.97000,0.53000,query/suppose/2428_83705_000034_000000
dev-clean/5338/284437/5338_284437_000008_000001,0.27000,0.42000,query/suppose/5338_284437_000008_000001
dev-clean/6319/275224/6319_275224_000016_000002,1.72000,0.62000,query/suppose/6319_275224_000016_000002
dev-clean/6319/275224/6319_275224_000008_000001,1.45000,0.86000,query/suppose/6319_275224_000008_000001
dev-clean/1988/148538/1988_148538_000003_000003,7.92000,0.43000,query/suppose/1988_148538_000003_000003
dev-clean/174/84280/174_84280_000012_000000,0.34000,0.65000,query/suppose/174_84280_000012_000000
dev-clean/3752/4944/3752_4944_000034_000000,0.14000,0.44000,query/suppose/3752_4944_000034_000000
dev-clean/3752/4944/3752_4944_000051_000002,0.84000,0.46000,query/suppose/3752_4944_000051_000002
dev-clean/3752/4943/3752_4943_000045_000000,0.15000,0.50000,query/suppose/3752_4943_000045_000000
dev-clean/1272/135031/1272_135031_000051_000000,0.21000,0.68000,query/suppose/1272_135031_000051_000000
dev-clean/8297/275156/8297_275156_000011_000000,1.69000,0.46000,query/suppose/8297_275156_000011_000000
dev-clean/8297/275156/8297_275156_000015_000000,0.11000,0.42000,query/suppose/8297_275156_000015_000000
dev-clean/2412/153954/2412_153954_000008_000006,1.82000,0.58000,query/suppose/2412_153954_000008_000006
dev-clean/2035/147960/2035_147960_000007_000001,0.14000,0.54000,query/suppose/2035_147960_000007_000001
dev-clean/6313/66129/6313_66129_000057_000001,0.00000,0.39000,query/suppose/6313_66129_000057_000001
dev-clean/7850/286674/7850_286674_000002_000002,3.94000,0.41000,query/suppose/7850_286674_000002_000002
dev-clean/2086/149220/2086_149220_000007_000003,16.11000,0.50000,query/destiny/2086_149220_000007_000003
dev-clean/2277/149874/2277_149874_000030_000007,0.93000,0.47000,query/destiny/2277_149874_000030_000007
dev-clean/6345/93306/6345_93306_000050_000000,0.97000,0.44000,query/destiny/6345_93306_000050_000000
dev-clean/6345/93302/6345_93302_000075_000011,0.36000,0.60000,query/destiny/6345_93302_000075_000011
dev-clean/6345/93302/6345_93302_000075_000011,3.48000,0.45000,query/destiny/6345_93302_000075_000011
dev-clean/2803/154320/2803_154320_000004_000004,13.71000,0.62000,query/destiny/2803_154320_000004_000004
dev-clean/174/168635/174_168635_000027_000001,0.03000,0.62000,query/destiny/174_168635_000027_000001
dev-clean/174/168635/174_168635_000029_000001,2.19000,0.57000,query/destiny/174_168635_000029_000001
dev-clean/174/168635/174_168635_000027_000000,7.19000,0.71000,query/destiny/174_168635_000027_000000
dev-clean/7850/73752/7850_73752_000004_000000,10.66000,0.62000,query/destiny/7850_73752_000004_000000
dev-clean/2086/149220/2086_149220_000021_000002,5.59000,0.41000,query/patient/2086_149220_000021_000002
dev-clean/3170/137482/3170_137482_000031_000000,6.88000,0.41000,query/patient/3170_137482_000031_000000
dev-clean/3170/137482/3170_137482_000043_000004,3.26000,0.49000,query/patient/3170_137482_000043_000004
dev-clean/3170/137482/3170_137482_000034_000000,8.12000,0.43000,query/patient/3170_137482_000034_000000
dev-clean/3170/137482/3170_137482_000035_000000,5.75000,0.38000,query/patient/3170_137482_000035_000000
dev-clean/3170/137482/3170_137482_000028_000001,8.72000,0.44000,query/patient/3170_137482_000028_000001
dev-clean/2277/149874/2277_149874_000012_000002,2.78000,0.58000,query/patient/2277_149874_000012_000002
dev-clean/5338/284437/5338_284437_000015_000001,0.83000,0.54000,query/patient/5338_284437_000015_000001
dev-clean/5536/43358/5536_43358_000019_000001,5.20000,0.41000,query/patient/5536_43358_000019_000001
dev-clean/2035/152373/2035_152373_000010_000012,0.70000,0.47000,query/patient/2035_152373_000010_000012
dev-clean/7850/281318/7850_281318_000010_000000,3.10000,0.67000,query/patient/7850_281318_000010_000000
dev-clean/7850/281318/7850_281318_000012_000004,3.54000,0.47000,query/patient/7850_281318_000012_000004
dev-clean/2086/149220/2086_149220_000042_000000,2.71000,0.30000,query/entered/2086_149220_000042_000000
dev-clean/6241/61943/6241_61943_000008_000000,4.97000,0.25000,query/entered/6241_61943_000008_000000
dev-clean/1462/170142/1462_170142_000002_000003,1.18000,0.45000,query/entered/1462_170142_000002_000003
dev-clean/1462/170138/1462_170138_000006_000001,0.31000,0.32000,query/entered/1462_170138_000006_000001
dev-clean/7976/105575/7976_105575_000013_000006,0.29000,0.38000,query/entered/7976_105575_000013_000006
dev-clean/7976/110124/7976_110124_000032_000001,0.53000,0.43000,query/entered/7976_110124_000032_000001
dev-clean/3170/137482/3170_137482_000012_000000,15.05000,0.34000,query/entered/3170_137482_000012_000000
dev-clean/84/121550/84_121550_000015_000000,6.22000,0.35000,query/entered/84_121550_000015_000000
dev-clean/84/121123/84_121123_000054_000004,1.24000,0.24000,query/entered/84_121123_000054_000004
dev-clean/84/121123/84_121123_000062_000004,0.69000,0.21000,query/entered/84_121123_000062_000004
dev-clean/5338/284437/5338_284437_000015_000000,0.37000,0.46000,query/entered/5338_284437_000015_000000
dev-clean/5338/284437/5338_284437_000004_000000,1.23000,0.35000,query/entered/5338_284437_000004_000000
dev-clean/6319/64726/6319_64726_000015_000010,0.21000,0.25000,query/entered/6319_64726_000015_000010
dev-clean/5895/34629/5895_34629_000006_000004,0.28000,0.25000,query/entered/5895_34629_000006_000004
dev-clean/5536/43363/5536_43363_000022_000000,1.98000,0.31000,query/entered/5536_43363_000022_000000
dev-clean/1272/141231/1272_141231_000026_000000,0.82000,0.23000,query/entered/1272_141231_000026_000000
dev-clean/2035/147961/2035_147961_000007_000000,0.19000,0.34000,query/entered/2035_147961_000007_000000
dev-clean/7850/73752/7850_73752_000008_000000,1.29000,0.43000,query/entered/7850_73752_000008_000000
dev-clean/2086/149220/2086_149220_000018_000003,1.27000,0.36000,query/heaven/2086_149220_000018_000003
dev-clean/3853/163249/3853_163249_000155_000000,16.80000,0.39000,query/heaven/3853_163249_000155_000000
dev-clean/8842/302201/8842_302201_000014_000010,1.92000,0.35000,query/heaven/8842_302201_000014_000010
dev-clean/8842/302203/8842_302203_000002_000007,13.86000,0.35000,query/heaven/8842_302203_000002_000007
dev-clean/1993/147966/1993_147966_000018_000001,3.46000,0.38000,query/heaven/1993_147966_000018_000001
dev-clean/6345/93306/6345_93306_000004_000000,9.97000,0.52000,query/heaven/6345_93306_000004_000000
dev-clean/6345/93302/6345_93302_000046_000005,3.90000,0.39000,query/heaven/6345_93302_000046_000005
dev-clean/5694/64038/5694_64038_000022_000000,7.06000,0.52000,query/heaven/5694_64038_000022_000000
dev-clean/84/121550/84_121550_000089_000000,0.78000,0.53000,query/heaven/84_121550_000089_000000
dev-clean/84/121550/84_121550_000115_000000,1.38000,0.45000,query/heaven/84_121550_000115_000000
dev-clean/5895/34629/5895_34629_000006_000004,0.53000,0.32000,query/heaven/5895_34629_000006_000004
dev-clean/3576/138058/3576_138058_000044_000001,18.48000,0.54000,query/heaven/3576_138058_000044_000001
dev-clean/6295/64301/6295_64301_000004_000001,1.44000,0.46000,query/heaven/6295_64301_000004_000001
dev-clean/1673/143396/1673_143396_000015_000000,7.00000,0.36000,query/heaven/1673_143396_000015_000000
dev-clean/1673/143397/1673_143397_000010_000001,7.09000,0.41000,query/heaven/1673_143397_000010_000001
dev-clean/2035/152373/2035_152373_000009_000008,8.79000,0.52000,query/heaven/2035_152373_000009_000008
dev-clean/2086/149220/2086_149220_000018_000003,2.10000,0.30000,query/simple/2086_149220_000018_000003
dev-clean/6241/61943/6241_61943_000026_000000,9.15000,0.31000,query/simple/6241_61943_000026_000000
dev-clean/3000/15664/3000_15664_000004_000001,11.43000,0.47000,query/simple/3000_15664_000004_000001
dev-clean/3853/163249/3853_163249_000155_000000,0.45000,0.39000,query/simple/3853_163249_000155_000000
dev-clean/3170/137482/3170_137482_000058_000004,6.34000,0.61000,query/simple/3170_137482_000058_000004
dev-clean/3170/137482/3170_137482_000050_000000,8.26000,0.33000,query/simple/3170_137482_000050_000000
dev-clean/1993/147965/1993_147965_000001_000007,1.15000,0.63000,query/simple/1993_147965_000001_000007
dev-clean/5338/284437/5338_284437_000014_000004,5.22000,0.31000,query/simple/5338_284437_000014_000004
dev-clean/1988/148538/1988_148538_000002_000000,2.97000,0.48000,query/simple/1988_148538_000002_000000
dev-clean/174/84280/174_84280_000015_000002,9.88000,0.44000,query/simple/174_84280_000015_000002
dev-clean/2902/9008/2902_9008_000009_000001,13.14000,0.40000,query/simple/2902_9008_000009_000001
dev-clean/5536/43358/5536_43358_000010_000000,7.33000,0.51000,query/simple/5536_43358_000010_000000
dev-clean/8297/275156/8297_275156_000020_000000,1.69000,0.47000,query/simple/8297_275156_000020_000000
dev-clean/2086/149220/2086_149220_000045_000000,2.48000,0.55000,query/mysterious/2086_149220_000045_000000
dev-clean/3000/15664/3000_15664_000020_000005,0.62000,0.61000,query/mysterious/3000_15664_000020_000005
dev-clean/3000/15664/3000_15664_000020_000010,4.30000,0.85000,query/mysterious/3000_15664_000020_000010
dev-clean/174/168635/174_168635_000027_000005,0.32000,0.81000,query/mysterious/174_168635_000027_000005
dev-clean/174/168635/174_168635_000029_000000,1.18000,0.75000,query/mysterious/174_168635_000029_000000
dev-clean/5895/34615/5895_34615_000019_000009,0.95000,0.73000,query/mysterious/5895_34615_000019_000009
dev-clean/5895/34615/5895_34615_000013_000011,1.29000,0.75000,query/mysterious/5895_34615_000013_000011
dev-clean/5895/34629/5895_34629_000049_000001,0.40000,0.73000,query/mysterious/5895_34629_000049_000001
dev-clean/5536/43358/5536_43358_000021_000001,2.32000,0.50000,query/mysterious/5536_43358_000021_000001
dev-clean/5536/43359/5536_43359_000006_000000,2.20000,0.56000,query/mysterious/5536_43359_000006_000000
dev-clean/8297/275155/8297_275155_000010_000001,0.44000,0.87000,query/mysterious/8297_275155_000010_000001
dev-clean/2086/149220/2086_149220_000004_000000,5.41000,0.37000,query/fallen/2086_149220_000004_000000
dev-clean/7976/105575/7976_105575_000011_000005,9.18000,0.56000,query/fallen/7976_105575_000011_000005
dev-clean/7976/105575/7976_105575_000014_000012,3.12000,0.43000,query/fallen/7976_105575_000014_000012
dev-clean/5694/64025/5694_64025_000017_000002,6.57000,0.50000,query/fallen/5694_64025_000017_000002
dev-clean/6319/64726/6319_64726_000015_000008,1.24000,0.38000,query/fallen/6319_64726_000015_000008
dev-clean/6319/275224/6319_275224_000022_000006,6.33000,0.56000,query/fallen/6319_275224_000022_000006
dev-clean/3576/138058/3576_138058_000019_000003,17.66000,0.39000,query/fallen/3576_138058_000019_000003
dev-clean/251/136532/251_136532_000016_000005,0.70000,0.39000,query/fallen/251_136532_000016_000005
dev-clean/6313/66125/6313_66125_000009_000000,3.84000,0.39000,query/fallen/6313_66125_000009_000000
dev-clean/6313/76958/6313_76958_000028_000000,3.03000,0.35000,query/fallen/6313_76958_000028_000000
dev-clean/6241/61943/6241_61943_000008_000000,0.33000,0.29000,query/minutes/6241_61943_000008_000000
dev-clean/2078/142845/2078_142845_000076_000001,16.94000,0.71000,query/minutes/2078_142845_000076_000001
dev-clean/2078/142845/2078_142845_000044_000001,13.33000,0.56000,query/minutes/2078_142845_000044_000001
dev-clean/3853/163249/3853_163249_000138_000001,2.19000,0.38000,query/minutes/3853_163249_000138_000001
dev-clean/3853/163249/3853_163249_000166_000000,1.70000,0.34000,query/minutes/3853_163249_000166_000000
dev-clean/3170/137482/3170_137482_000032_000000,4.63000,0.38000,query/minutes/3170_137482_000032_000000
dev-clean/3170/137482/3170_137482_000027_000006,0.28000,0.31000,query/minutes/3170_137482_000027_000006
dev-clean/2277/149874/2277_149874_000023_000000,0.66000,0.32000,query/minutes/2277_149874_000023_000000
dev-clean/6345/93302/6345_93302_000037_000007,1.84000,0.32000,query/minutes/6345_93302_000037_000007
dev-clean/84/121123/84_121123_000009_000000,0.85000,0.35000,query/minutes/84_121123_000009_000000
dev-clean/3536/23268/3536_23268_000041_000000,0.61000,0.29000,query/minutes/3536_23268_000041_000000
dev-clean/3536/8226/3536_8226_000021_000011,2.97000,0.47000,query/minutes/3536_8226_000021_000011
dev-clean/2428/83699/2428_83699_000016_000000,1.79000,0.44000,query/minutes/2428_83699_000016_000000
dev-clean/2803/154328/2803_154328_000032_000000,0.37000,0.35000,query/minutes/2803_154328_000032_000000
dev-clean/1988/24833/1988_24833_000038_000000,1.67000,0.44000,query/minutes/1988_24833_000038_000000
dev-clean/251/137823/251_137823_000018_000000,0.20000,0.51000,query/minutes/251_137823_000018_000000
dev-clean/251/137823/251_137823_000052_000000,1.90000,0.40000,query/minutes/251_137823_000052_000000
dev-clean/251/137823/251_137823_000045_000001,0.34000,0.54000,query/minutes/251_137823_000045_000001
dev-clean/1919/142785/1919_142785_000103_000001,0.84000,0.49000,query/minutes/1919_142785_000103_000001
dev-clean/1919/142785/1919_142785_000116_000001,4.87000,0.47000,query/minutes/1919_142785_000116_000001
dev-clean/2412/153954/2412_153954_000008_000001,1.72000,0.37000,query/minutes/2412_153954_000008_000001
dev-clean/2412/153954/2412_153954_000011_000001,2.50000,0.58000,query/minutes/2412_153954_000011_000001
dev-clean/7850/73752/7850_73752_000009_000000,0.90000,0.56000,query/minutes/7850_73752_000009_000000
dev-clean/6241/61943/6241_61943_000038_000005,2.81000,0.46000,query/school/6241_61943_000038_000005
dev-clean/777/126732/777_126732_000076_000000,1.17000,0.35000,query/school/777_126732_000076_000000
dev-clean/7976/105575/7976_105575_000017_000005,2.67000,0.57000,query/school/7976_105575_000017_000005
dev-clean/1993/147964/1993_147964_000005_000008,1.73000,0.26000,query/school/1993_147964_000005_000008
dev-clean/84/121550/84_121550_000238_000000,0.81000,0.53000,query/school/84_121550_000238_000000
dev-clean/1988/24833/1988_24833_000012_000001,0.55000,0.37000,query/school/1988_24833_000012_000001
dev-clean/1988/24833/1988_24833_000027_000003,3.42000,0.25000,query/school/1988_24833_000027_000003
dev-clean/1988/24833/1988_24833_000009_000003,0.79000,0.43000,query/school/1988_24833_000009_000003
dev-clean/1988/24833/1988_24833_000030_000001,3.51000,0.32000,query/school/1988_24833_000030_000001
dev-clean/1988/24833/1988_24833_000017_000000,2.43000,0.46000,query/school/1988_24833_000017_000000
dev-clean/1988/24833/1988_24833_000013_000001,2.01000,0.46000,query/school/1988_24833_000013_000001
dev-clean/2902/9008/2902_9008_000013_000003,1.91000,0.32000,query/school/2902_9008_000013_000003
dev-clean/2902/9008/2902_9008_000001_000003,0.00000,0.37000,query/school/2902_9008_000001_000003
dev-clean/2902/9008/2902_9008_000001_000003,0.67000,0.50000,query/school/2902_9008_000001_000003
dev-clean/6241/61943/6241_61943_000039_000005,0.30000,0.38000,query/appeared/6241_61943_000039_000005
dev-clean/6241/61943/6241_61943_000008_000002,4.34000,0.35000,query/appeared/6241_61943_000008_000002
dev-clean/6241/61943/6241_61943_000038_000001,1.46000,0.39000,query/appeared/6241_61943_000038_000001
dev-clean/6241/61946/6241_61946_000015_000001,1.26000,0.43000,query/appeared/6241_61946_000015_000001
dev-clean/6241/61946/6241_61946_000007_000001,4.83000,0.37000,query/appeared/6241_61946_000007_000001
dev-clean/3853/163249/3853_163249_000166_000000,6.72000,0.75000,query/appeared/3853_163249_000166_000000
dev-clean/8842/302203/8842_302203_000020_000001,0.99000,0.33000,query/appeared/8842_302203_000020_000001
dev-clean/1993/147965/1993_147965_000003_000000,1.53000,0.49000,query/appeared/1993_147965_000003_000000
dev-clean/5694/64029/5694_64029_000028_000003,5.76000,0.56000,query/appeared/5694_64029_000028_000003
dev-clean/5694/64038/5694_64038_000015_000011,1.36000,0.35000,query/appeared/5694_64038_000015_000011
dev-clean/5694/64038/5694_64038_000015_000008,0.42000,0.31000,query/appeared/5694_64038_000015_000008
dev-clean/84/121550/84_121550_000133_000000,2.49000,0.57000,query/appeared/84_121550_000133_000000
dev-clean/84/121550/84_121550_000020_000000,0.33000,0.39000,query/appeared/84_121550_000020_000000
dev-clean/84/121550/84_121550_000122_000000,3.12000,0.51000,query/appeared/84_121550_000122_000000
dev-clean/84/121123/84_121123_000045_000002,4.34000,0.43000,query/appeared/84_121123_000045_000002
dev-clean/2428/83699/2428_83699_000008_000003,0.13000,0.35000,query/appeared/2428_83699_000008_000003
dev-clean/2428/83699/2428_83699_000029_000000,0.15000,0.30000,query/appeared/2428_83699_000029_000000
dev-clean/5338/24615/5338_24615_000002_000002,1.87000,0.33000,query/appeared/5338_24615_000002_000002
dev-clean/5338/24615/5338_24615_000006_000004,0.97000,0.37000,query/appeared/5338_24615_000006_000004
dev-clean/6319/64726/6319_64726_000015_000003,2.21000,0.44000,query/appeared/6319_64726_000015_000003
dev-clean/2803/154328/2803_154328_000084_000000,1.62000,0.62000,query/appeared/2803_154328_000084_000000
dev-clean/174/168635/174_168635_000042_000001,1.52000,0.50000,query/appeared/174_168635_000042_000001
dev-clean/5895/34622/5895_34622_000031_000005,5.38000,0.47000,query/appeared/5895_34622_000031_000005
dev-clean/5895/34622/5895_34622_000045_000007,0.62000,0.35000,query/appeared/5895_34622_000045_000007
dev-clean/5536/43358/5536_43358_000016_000002,10.30000,0.38000,query/appeared/5536_43358_000016_000002
dev-clean/5536/43358/5536_43358_000026_000001,0.54000,0.28000,query/appeared/5536_43358_000026_000001
dev-clean/8297/275155/8297_275155_000003_000003,2.93000,0.43000,query/appeared/8297_275155_000003_000003
dev-clean/8297/275155/8297_275155_000004_000001,1.45000,0.49000,query/appeared/8297_275155_000004_000001
dev-clean/8297/275156/8297_275156_000019_000001,1.37000,0.41000,query/appeared/8297_275156_000019_000001
dev-clean/8297/275154/8297_275154_000003_000000,2.88000,0.46000,query/appeared/8297_275154_000003_000000
dev-clean/1673/143397/1673_143397_000003_000003,1.80000,0.37000,query/appeared/1673_143397_000003_000003
dev-clean/2412/153954/2412_153954_000007_000005,0.52000,0.30000,query/appeared/2412_153954_000007_000005
dev-clean/2412/153954/2412_153954_000008_000003,0.14000,0.31000,query/appeared/2412_153954_000008_000003
dev-clean/6313/66129/6313_66129_000071_000001,2.01000,0.32000,query/appeared/6313_66129_000071_000001
dev-clean/6241/61943/6241_61943_000031_000000,2.56000,0.32000,query/trouble/6241_61943_000031_000000
dev-clean/2277/149897/2277_149897_000007_000001,0.50000,0.40000,query/trouble/2277_149897_000007_000001
dev-clean/2277/149896/2277_149896_000018_000000,5.26000,0.47000,query/trouble/2277_149896_000018_000000
dev-clean/2277/149896/2277_149896_000007_000002,2.26000,0.66000,query/trouble/2277_149896_000007_000002
dev-clean/2277/149896/2277_149896_000003_000002,4.14000,0.52000,query/trouble/2277_149896_000003_000002
dev-clean/2277/149896/2277_149896_000002_000002,8.63000,0.48000,query/trouble/2277_149896_000002_000002
dev-clean/2428/83705/2428_83705_000019_000000,0.28000,0.33000,query/trouble/2428_83705_000019_000000
dev-clean/5338/284437/5338_284437_000031_000000,6.32000,0.64000,query/trouble/5338_284437_000031_000000
dev-clean/6319/57405/6319_57405_000005_000000,5.12000,0.55000,query/trouble/6319_57405_000005_000000
dev-clean/1988/24833/1988_24833_000058_000002,2.75000,0.36000,query/trouble/1988_24833_000058_000002
dev-clean/1988/24833/1988_24833_000006_000000,1.32000,0.45000,query/trouble/1988_24833_000006_000000
dev-clean/3752/4943/3752_4943_000026_000001,0.60000,0.40000,query/trouble/3752_4943_000026_000001
dev-clean/3752/4943/3752_4943_000029_000002,2.14000,0.31000,query/trouble/3752_4943_000029_000002
dev-clean/251/136532/251_136532_000019_000002,1.19000,0.36000,query/trouble/251_136532_000019_000002
dev-clean/1272/141231/1272_141231_000014_000002,3.11000,0.58000,query/trouble/1272_141231_000014_000002
dev-clean/8297/275154/8297_275154_000020_000001,3.55000,0.59000,query/trouble/8297_275154_000020_000001
dev-clean/6313/66129/6313_66129_000047_000000,8.11000,0.38000,query/trouble/6313_66129_000047_000000
dev-clean/6313/76958/6313_76958_000082_000004,0.36000,0.36000,query/trouble/6313_76958_000082_000004
dev-clean/6313/76958/6313_76958_000081_000000,1.67000,0.44000,query/trouble/6313_76958_000081_000000
dev-clean/7850/286674/7850_286674_000003_000000,11.64000,0.29000,query/trouble/7850_286674_000003_000000
dev-clean/6241/66616/6241_66616_000021_000001,9.24000,0.31000,query/winter/6241_66616_000021_000001
dev-clean/3000/15664/3000_15664_000014_000000,4.79000,0.30000,query/winter/3000_15664_000014_000000
dev-clean/3000/15664/3000_15664_000016_000002,2.47000,0.52000,query/winter/3000_15664_000016_000002
dev-clean/6345/64257/6345_64257_000004_000000,2.38000,0.55000,query/winter/6345_64257_000004_000000
dev-clean/1988/147956/1988_147956_000004_000000,3.37000,0.35000,query/winter/1988_147956_000004_000000
dev-clean/5895/34629/5895_34629_000004_000002,7.42000,0.44000,query/winter/5895_34629_000004_000002
dev-clean/6295/64301/6295_64301_000002_000000,0.24000,0.31000,query/winter/6295_64301_000002_000000
dev-clean/1919/142785/1919_142785_000092_000002,0.12000,0.36000,query/winter/1919_142785_000092_000002
dev-clean/2035/147961/2035_147961_000007_000009,9.89000,0.29000,query/winter/2035_147961_000007_000009
dev-clean/2035/147961/2035_147961_000016_000001,0.73000,0.43000,query/winter/2035_147961_000016_000001
dev-clean/2035/147961/2035_147961_000018_000000,1.13000,0.40000,query/winter/2035_147961_000018_000000
dev-clean/2035/147961/2035_147961_000033_000004,15.28000,0.46000,query/winter/2035_147961_000033_000004
dev-clean/2035/147961/2035_147961_000034_000001,1.85000,0.34000,query/winter/2035_147961_000034_000001
dev-clean/6241/61946/6241_61946_000009_000000,1.68000,0.35000,query/terrible/6241_61946_000009_000000
dev-clean/6241/61946/6241_61946_000023_000000,7.76000,0.37000,query/terrible/6241_61946_000023_000000
dev-clean/6241/61946/6241_61946_000007_000001,5.49000,0.38000,query/terrible/6241_61946_000007_000001
dev-clean/1462/170145/1462_170145_000009_000007,3.95000,0.44000,query/terrible/1462_170145_000009_000007
dev-clean/3853/163249/3853_163249_000024_000000,0.17000,0.71000,query/terrible/3853_163249_000024_000000
dev-clean/7976/110124/7976_110124_000016_000000,0.74000,0.48000,query/terrible/7976_110124_000016_000000
dev-clean/84/121123/84_121123_000054_000000,0.55000,0.35000,query/terrible/84_121123_000054_000000
dev-clean/84/121123/84_121123_000008_000001,0.13000,0.58000,query/terrible/84_121123_000008_000001
dev-clean/84/121123/84_121123_000020_000002,5.52000,0.39000,query/terrible/84_121123_000020_000002
dev-clean/174/84280/174_84280_000005_000003,6.49000,0.56000,query/terrible/174_84280_000005_000003
dev-clean/3752/4944/3752_4944_000100_000007,3.22000,0.51000,query/terrible/3752_4944_000100_000007
dev-clean/3752/4944/3752_4944_000097_000000,12.30000,0.48000,query/terrible/3752_4944_000097_000000
dev-clean/3752/4943/3752_4943_000005_000000,9.49000,0.45000,query/terrible/3752_4943_000005_000000
dev-clean/5895/34615/5895_34615_000024_000001,0.52000,0.55000,query/terrible/5895_34615_000024_000001
dev-clean/6241/61946/6241_61946_000025_000001,0.87000,0.70000,query/breakfast/6241_61946_000025_000001
dev-clean/2078/142845/2078_142845_000037_000001,12.45000,0.77000,query/breakfast/2078_142845_000037_000001
dev-clean/1993/147966/1993_147966_000016_000001,0.75000,0.43000,query/breakfast/1993_147966_000016_000001
dev-clean/6313/66129/6313_66129_000004_000003,5.75000,0.56000,query/breakfast/6313_66129_000004_000003
dev-clean/6313/76958/6313_76958_000039_000000,0.21000,0.47000,query/breakfast/6313_76958_000039_000000
dev-clean/6313/76958/6313_76958_000069_000000,2.49000,0.55000,query/breakfast/6313_76958_000069_000000
dev-clean/6313/76958/6313_76958_000071_000000,6.52000,0.47000,query/breakfast/6313_76958_000071_000000
dev-clean/6313/76958/6313_76958_000086_000000,0.81000,0.43000,query/breakfast/6313_76958_000086_000000
dev-clean/6313/76958/6313_76958_000040_000000,0.00000,0.91000,query/breakfast/6313_76958_000040_000000
dev-clean/7850/286674/7850_286674_000005_000003,0.30000,0.75000,query/breakfast/7850_286674_000005_000003
dev-clean/6241/61946/6241_61946_000036_000003,5.90000,0.48000,query/professor/6241_61946_000036_000003
dev-clean/6313/66125/6313_66125_000085_000000,9.19000,0.46000,query/professor/6313_66125_000085_000000
dev-clean/6313/66125/6313_66125_000047_000000,1.72000,0.57000,query/professor/6313_66125_000047_000000
dev-clean/6313/66125/6313_66125_000033_000000,2.61000,0.53000,query/professor/6313_66125_000033_000000
dev-clean/6313/66125/6313_66125_000006_000000,1.19000,0.49000,query/professor/6313_66125_000006_000000
dev-clean/6313/66125/6313_66125_000005_000001,1.80000,0.40000,query/professor/6313_66125_000005_000001
dev-clean/6313/66125/6313_66125_000042_000000,2.59000,0.41000,query/professor/6313_66125_000042_000000
dev-clean/6313/66125/6313_66125_000050_000000,2.56000,0.45000,query/professor/6313_66125_000050_000000
dev-clean/6313/66125/6313_66125_000008_000000,1.64000,0.55000,query/professor/6313_66125_000008_000000
dev-clean/6313/66129/6313_66129_000053_000000,1.20000,0.48000,query/professor/6313_66129_000053_000000
dev-clean/6313/66129/6313_66129_000027_000000,2.06000,0.51000,query/professor/6313_66129_000027_000000
dev-clean/6313/66129/6313_66129_000007_000000,8.54000,0.46000,query/professor/6313_66129_000007_000000
dev-clean/6313/76958/6313_76958_000084_000000,3.87000,0.52000,query/professor/6313_76958_000084_000000
dev-clean/6313/76958/6313_76958_000086_000000,2.12000,0.51000,query/professor/6313_76958_000086_000000
dev-clean/6313/76958/6313_76958_000075_000000,0.78000,0.52000,query/professor/6313_76958_000075_000000
dev-clean/6313/76958/6313_76958_000032_000000,4.08000,0.46000,query/professor/6313_76958_000032_000000
dev-clean/6241/61946/6241_61946_000019_000003,5.43000,0.47000,query/slowly/6241_61946_000019_000003
dev-clean/3000/15664/3000_15664_000007_000002,9.41000,0.50000,query/slowly/3000_15664_000007_000002
dev-clean/3853/163249/3853_163249_000088_000000,9.39000,0.48000,query/slowly/3853_163249_000088_000000
dev-clean/2277/149897/2277_149897_000009_000001,9.71000,0.32000,query/slowly/2277_149897_000009_000001
